@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 18388\nSize of the tree: 18409\n','Number of leaves: 16783\nSize of the tree: 16801\n','Number of leaves: 16248\nSize of the tree: 16265\n','Number of leaves: 17318\nSize of the tree: 17337\n','Number of leaves: 17848\nSize of the tree: 17867\n','Number of leaves: 17853\nSize of the tree: 17873\n','Number of leaves: 17313\nSize of the tree: 17331\n','Number of leaves: 19453\nSize of the tree: 19475\n','Number of leaves: 15713\nSize of the tree: 15729\n','Number of leaves: 18383\nSize of the tree: 18403\n','Number of leaves: 15178\nSize of the tree: 15193\n','Number of leaves: 18923\nSize of the tree: 18945\n','Number of leaves: 18918\nSize of the tree: 18939\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2151,9124,1014,852,162,0,84.023669,15.976331,0,0.461995,0.190728,0.282136,83.692685,83.60806,901.332482,652.549089,248.783392,0.888888,0.64354,0.245349,196.719297,0.194003,21.825386,0.961491,774,0.4689,98,0.5311,111,0.038509,31,0.887615,0.961491,0.923077,0.57419,0.876493,0.955912,0.840237,0.38313,0.61687,0.159763,0.817895,0.840237,0.823616,0.534236,0.869357,0.857352,0.57669,0.840237,6.809,0.001,6.801644,0,6801.6436,0,1458304,3465763,1608573,99.211045,86.752137,?,?,?,828
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,4,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2151,9124,1014,855,159,0,84.319527,15.680473,0,0.448988,0.167996,0.285819,73.717736,84.699692,901.332482,672.19291,229.139571,0.888888,0.662912,0.225976,247.49423,0.244077,27.458705,0.970186,781,0.521531,109,0.478469,100,0.029814,24,0.877528,0.970186,0.921534,0.553959,0.844842,0.938021,0.843195,0.422539,0.577461,0.156805,0.810701,0.843195,0.819047,0.517358,0.838367,0.833057,0.513805,0.843195,7.075,0.003,7.051245,0,7051.2452,0,1425728,3465763,1608573,97.731755,69.526627,?,?,?,470
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,5,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2151,9124,1014,852,162,0,84.023669,15.976331,0,0.46999,0.197572,0.28504,86.695953,84.468848,901.332482,661.311093,240.021389,0.888888,0.652181,0.236707,168.633971,0.166306,18.709408,0.961491,774,0.435407,91,0.564593,118,0.038509,31,0.894798,0.961491,0.926946,0.60107,0.887949,0.961641,0.840237,0.357439,0.642561,0.159763,0.816572,0.840237,0.824429,0.552218,0.881153,0.852765,0.557425,0.840237,6.807,0.001,6.786043,0,6786.0435,0,1458122,3465763,1608573,99.704142,87.146614,?,?,?,826
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,6,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2151,9124,1014,857,157,0,84.516765,15.483235,0,0.482141,0.194755,0.281167,85.459937,83.32114,901.332482,653.136799,248.195683,0.888888,0.644119,0.244769,176.165131,0.173733,19.544966,0.962733,775,0.444976,93,0.555024,116,0.037267,30,0.892857,0.962733,0.926479,0.596569,0.893804,0.959701,0.845168,0.364282,0.635718,0.154832,0.823081,0.845168,0.828577,0.55468,0.885241,0.855892,0.564059,0.845168,6.821,0.001,6.801644,0,6801.6436,0,1458122,3465763,1608573,99.112426,87.047995,?,?,?,826
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2151,9124,1014,862,152,0,85.009862,14.990138,0,0.485688,0.195548,0.282567,85.807556,83.735907,901.332482,658.812526,242.519956,0.888888,0.649716,0.239172,175.207871,0.172789,19.438761,0.976398,786,0.454545,95,0.545455,114,0.023602,19,0.892168,0.976398,0.932384,0.625323,0.881765,0.956315,0.850099,0.36968,0.63032,0.149901,0.822713,0.850099,0.830488,0.575813,0.875282,0.854266,0.548169,0.850099,6.808,0.001,6.786043,0,6786.0435,0,1458122,3465763,1608573,99.309665,86.78501,?,?,?,826
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2151,9124,1014,850,164,0,83.82643,16.17357,0,0.473887,0.194533,0.282693,85.198543,83.592586,905.489092,655.389791,250.099301,0.892987,0.646341,0.246646,192.169791,0.189517,21.222762,0.957711,770,0.419048,88,0.580952,122,0.042289,34,0.897436,0.957711,0.926594,0.604992,0.879744,0.955975,0.838264,0.344286,0.655714,0.161736,0.816584,0.838264,0.82462,0.55546,0.872358,0.851873,0.565498,0.838264,6.817,0,6.817244,0,6817.2437,0,1457849,3465763,1608573,99.309665,85.963182,?,?,?,823
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2151,9125,1013,844,169,0,83.316881,16.683119,0,0.383443,0.177241,0.287063,77.747482,85.034849,900.99891,685.523456,215.475454,0.889436,0.676726,0.21271,226.971616,0.224059,25.191109,0.972637,782,0.62201,130,0.37799,79,0.027363,22,0.857456,0.972637,0.911422,0.473575,0.828953,0.912469,0.833169,0.50068,0.49932,0.166831,0.809992,0.833169,0.804909,0.451421,0.823442,0.824234,0.540778,0.833169,6.83,0.006,6.801644,0.0156,6801.6436,15.6001,1442575,3465992,1608344,97.433366,75.551168,?,?,?,728
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,10,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2151,9125,1013,857,156,0,84.600197,15.399803,0,0.465292,0.194313,0.283554,85.236316,83.995399,900.99891,658.498251,242.500659,0.889436,0.650048,0.239389,176.496724,0.174232,19.589005,0.976368,785,0.478469,100,0.521531,109,0.023632,19,0.887006,0.976368,0.929544,0.60641,0.895621,0.964432,0.846002,0.388983,0.611017,0.153998,0.816062,0.846002,0.82393,0.556553,0.885866,0.853963,0.534842,0.846002,6.984,0,6.926444,0,6926.4444,0,1469435,3465992,1608344,99.012833,86.640342,?,?,?,864
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2152,9124,1014,852,162,0,84.023669,15.976331,0,0.406574,0.17498,0.282611,76.782406,83.748842,901.332482,659.502724,241.829757,0.888888,0.650397,0.238491,227.339815,0.224201,25.222636,0.978882,788,0.607656,127,0.392344,82,0.021118,17,0.861202,0.978882,0.916279,0.50592,0.871753,0.95261,0.840237,0.488491,0.511509,0.159763,0.817388,0.840237,0.812047,0.481171,0.864671,0.85432,0.547732,0.840237,7.179,0.001,7.082445,0,7082.4454,0,1463235,3465763,1608573,98.323471,75.969757,?,?,?,802
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2152,9124,1014,863,151,0,85.108481,14.891519,0,0.46588,0.160985,0.273777,70.641334,81.131115,901.332482,614.844176,286.488306,0.888888,0.606355,0.282533,291.941696,0.287911,32.390012,0.981366,790,0.526316,110,0.473684,99,0.018634,15,0.877778,0.981366,0.926686,0.582716,0.878659,0.957077,0.851085,0.424625,0.575375,0.148915,0.82579,0.851085,0.827081,0.546621,0.872401,0.860725,0.554658,0.851085,7.173,0.003,7.098046,0.0156,7098.0455,15.6001,1425728,3465763,1608573,98.52071,69.65812,?,?,?,470
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2152,9124,1014,859,155,0,84.714004,15.285996,0,0.479087,0.191916,0.278862,84.213883,82.637936,901.332482,636.750553,264.581928,0.888888,0.627959,0.260929,199.635437,0.196879,22.148923,0.967702,779,0.473684,99,0.526316,110,0.032298,26,0.887244,0.967702,0.925728,0.586404,0.893542,0.9627,0.84714,0.385262,0.614738,0.15286,0.825051,0.84714,0.829941,0.549584,0.887352,0.864921,0.591048,0.84714,6.786,0.001,6.754843,0,6754.8433,0,1458122,3465763,1608573,99.408284,86.061801,?,?,?,826
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,4,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2152,9124,1014,850,164,0,83.82643,16.17357,0,0.464223,0.199001,0.289564,87.323069,85.809395,901.332482,679.088529,222.243953,0.888888,0.669713,0.219175,159.154213,0.156957,17.657659,0.956522,770,0.444976,93,0.555024,116,0.043478,35,0.892236,0.956522,0.923261,0.581248,0.875964,0.956989,0.838264,0.365903,0.634097,0.161736,0.818693,0.838264,0.822374,0.538044,0.868604,0.846747,0.557618,0.838264,6.897,0.001,6.879644,0,6879.6441,0,1470135,3465763,1608573,99.506903,87.047995,?,?,?,871
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,5,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2152,9124,1014,845,169,0,83.333333,16.666667,0,0.418248,0.168043,0.283355,73.738186,83.96935,901.332482,655.580689,245.751793,0.888888,0.646529,0.242359,251.417911,0.247947,27.894025,0.961491,774,0.535885,112,0.464115,97,0.038509,31,0.873589,0.961491,0.915435,0.51839,0.858703,0.944147,0.833333,0.435699,0.564301,0.166667,0.79445,0.833333,0.807421,0.480387,0.851682,0.839191,0.48108,0.833333,7.259,0.003,7.191646,0,7191.6461,0,1425364,3465763,1608573,98.224852,71.005917,?,?,?,466
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,6,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2152,9124,1014,849,165,0,83.727811,16.272189,0,0.414564,0.177044,0.281677,77.688235,83.472115,901.332482,647.432797,253.899685,0.888888,0.638494,0.250394,232.655341,0.229443,25.812377,0.972671,783,0.564593,118,0.435407,91,0.027329,22,0.869034,0.972671,0.917937,0.52458,0.871256,0.953399,0.837278,0.456443,0.543557,0.162722,0.810281,0.837278,0.811655,0.490881,0.865521,0.854344,0.536278,0.837278,7.378,0.004,7.285247,0,7285.2467,0,1453665,3465763,1608573,98.717949,76.495726,?,?,?,777
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2152,9124,1014,861,153,0,84.911243,15.088757,0,0.495064,0.190042,0.278128,83.3915,82.420546,901.332482,637.271793,264.060688,0.888888,0.628473,0.260415,209.598882,0.206705,23.254336,0.963975,776,0.444976,93,0.555024,116,0.036025,29,0.89298,0.963975,0.927121,0.599713,0.886659,0.955998,0.849112,0.36381,0.63619,0.150888,0.831855,0.849112,0.834613,0.56306,0.881999,0.864473,0.616413,0.849112,7.046,0.001,7.035645,0,7035.6451,0,1458031,3465763,1608573,99.506903,86.226167,?,?,?,825
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2152,9124,1014,866,148,0,85.404339,14.595661,0,0.501604,0.160854,0.273256,70.448528,80.802243,905.489092,630.213555,275.275537,0.892987,0.621512,0.271475,293.138708,0.289091,32.373522,0.968905,779,0.47619,100,0.52381,110,0.031095,25,0.886234,0.968905,0.925728,0.587722,0.853832,0.932735,0.854043,0.385557,0.614443,0.145957,0.831689,0.854043,0.835539,0.558516,0.848412,0.850005,0.572872,0.854043,7.208,0.003,7.176046,0.0156,7176.046,15.6001,1425819,3465763,1608573,97.731755,68.60618,?,?,?,471
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2153,9125,1013,866,147,0,85.488648,14.511352,0,0.503787,0.187208,0.275925,82.119597,81.735726,900.99891,636.66567,264.33324,0.889436,0.628495,0.260941,213.239023,0.210502,23.666957,0.977612,786,0.444976,93,0.555024,116,0.022388,18,0.894198,0.977612,0.934046,0.636187,0.900628,0.962791,0.854886,0.361874,0.638126,0.145114,0.831659,0.854886,0.83687,0.589944,0.891465,0.863451,0.587468,0.854886,7.238,0.001,7.035645,0,7035.6451,0,1457940,3465992,1608344,99.210267,85.784798,?,?,?,824
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,10,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2153,9125,1013,861,152,0,84.995064,15.004936,0,0.487189,0.192278,0.278797,84.343429,82.586518,900.99891,642.817501,258.181409,0.889436,0.634568,0.254868,189.271322,0.186842,21.006831,0.971393,781,0.464115,97,0.535885,112,0.028607,23,0.889522,0.971393,0.928656,0.603995,0.894868,0.958145,0.849951,0.377834,0.622166,0.150049,0.828621,0.849951,0.832078,0.563765,0.887036,0.860202,0.589655,0.849951,7.35,0,7.113646,0,7113.6456,0,1457667,3465992,1608344,99.11155,86.475814,?,?,?,821
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2153,9124,1014,861,153,0,84.911243,15.088757,0,0.471452,0.16272,0.275708,71.402372,81.70335,901.332482,625.037535,276.294947,0.888888,0.616408,0.27248,281.918417,0.278026,31.27796,0.970186,781,0.511962,107,0.488038,102,0.029814,24,0.879505,0.970186,0.922623,0.561898,0.868902,0.947549,0.849112,0.414758,0.585242,0.150888,0.826879,0.849112,0.826153,0.53194,0.862856,0.855254,0.537857,0.849112,7.456,0.002,7.316447,0.0156,7316.4469,15.6001,1425091,3465763,1608573,98.126233,69.986851,?,?,?,463
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2153,9124,1014,851,163,0,83.925049,16.074951,0,0.433104,0.165908,0.281849,72.801709,83.523084,901.332482,651.373558,249.958923,0.888888,0.64238,0.246508,257.287993,0.253736,28.545292,0.967702,779,0.54067,113,0.45933,96,0.032298,26,0.873318,0.967702,0.918091,0.530969,0.871595,0.953174,0.83925,0.437733,0.562267,0.16075,0.810318,0.83925,0.815742,0.498854,0.863409,0.851307,0.527527,0.83925,7.281,0.003,7.191646,0,7191.6461,0,1425182,3465763,1608573,97.633136,70.348455,?,?,?,464
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2153,9124,1014,852,162,0,84.023669,15.976331,0,0.448837,0.168196,0.282201,73.805441,83.627416,901.332482,650.324663,251.007819,0.888888,0.641346,0.247542,245.228578,0.241843,27.207338,0.965217,777,0.507177,106,0.492823,103,0.034783,28,0.879955,0.965217,0.920616,0.552407,0.870781,0.953629,0.840237,0.411707,0.588293,0.159763,0.813169,0.840237,0.820134,0.516978,0.863681,0.850596,0.544604,0.840237,7.062,0.007,7.051245,0,7051.2452,0,1411415,3465763,1608573,98.126233,69.296515,?,?,?,348
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,4,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2153,9124,1014,867,147,0,85.502959,14.497041,0,0.501738,0.187653,0.275179,82.343315,81.546581,901.332482,631.661447,269.671034,0.888888,0.62294,0.265948,212.719976,0.209783,23.600611,0.973913,784,0.4689,98,0.5311,111,0.026087,21,0.888889,0.973913,0.929461,0.60709,0.887194,0.957055,0.85503,0.38042,0.61958,0.14497,0.835369,0.85503,0.83789,0.572289,0.880399,0.868848,0.617007,0.85503,6.883,0.001,6.864044,0,6864.044,0,1458122,3465763,1608573,99.211045,85.338593,?,?,?,826
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,5,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2153,9124,1014,866,148,0,85.404339,14.595661,0,0.490172,0.190692,0.276666,83.676836,81.987073,901.332482,638.16826,263.164222,0.888888,0.629357,0.259531,201.036502,0.198261,22.304367,0.978882,788,0.478469,100,0.521531,109,0.021118,17,0.887387,0.978882,0.930892,0.613632,0.883316,0.952986,0.854043,0.388116,0.611884,0.145957,0.830928,0.854043,0.833096,0.572297,0.877672,0.863641,0.569775,0.854043,6.86,0.001,6.848444,0,6848.4439,0,1457485,3465763,1608573,99.013807,86.390533,?,?,?,819
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,6,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2153,9124,1014,858,156,0,84.615385,15.384615,0,0.481158,0.185721,0.274013,81.495759,81.201065,901.332482,625.325206,276.007275,0.888888,0.616692,0.272197,223.738788,0.22065,24.823114,0.965217,777,0.464115,97,0.535885,112,0.034783,28,0.889016,0.965217,0.925551,0.587595,0.902199,0.96606,0.846154,0.377802,0.622198,0.153846,0.824685,0.846154,0.83028,0.550456,0.893967,0.873666,0.599398,0.846154,6.881,0.003,6.848444,0,6848.4439,0,1458122,3465763,1608573,99.309665,86.25904,?,?,?,826
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,7,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2154,9124,1014,846,168,0,83.431953,16.568047,0,0.408787,0.190992,0.277813,83.808545,82.327075,901.332482,634.17827,267.154212,0.888888,0.625422,0.263466,204.640885,0.201815,22.704262,0.976398,786,0.54067,113,0.45933,96,0.023602,19,0.874305,0.976398,0.922535,0.55585,0.90699,0.96673,0.83432,0.437673,0.562327,0.16568,0.800082,0.83432,0.808251,0.506793,0.90005,0.865381,0.51517,0.83432,6.906,0,6.895244,0,6895.2442,0,1457758,3465763,1608573,99.309665,86.25904,?,?,?,822
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,8,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2154,9124,1014,844,170,0,83.234714,16.765286,0,0.396707,0.167987,0.28572,73.57252,84.487723,905.489092,661.530406,243.958686,0.892987,0.652397,0.24059,245.93393,0.242538,27.160342,0.967662,778,0.585714,123,0.414286,87,0.032338,26,0.863485,0.967662,0.91261,0.491858,0.850868,0.942201,0.832347,0.473212,0.526788,0.167653,0.812161,0.832347,0.803699,0.463113,0.845247,0.843771,0.498049,0.832347,7.055,0.004,6.988845,0,6988.8448,0,1411251,3465763,1608573,98.126233,67.488494,?,?,?,346
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,9,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2154,9125,1013,859,154,0,84.797631,15.202369,0,0.482851,0.164289,0.275677,72.065839,81.662328,900.99891,629.42628,271.57263,0.889436,0.621349,0.268087,279.232613,0.275649,30.991448,0.967662,778,0.4689,98,0.5311,111,0.032338,26,0.888128,0.967662,0.92619,0.590177,0.870296,0.94419,0.847976,0.381243,0.618757,0.152024,0.823751,0.847976,0.830025,0.552531,0.863328,0.849922,0.56464,0.847976,7.295,0.005,7.222846,0,7222.8463,0,1425637,3465992,1608344,98.2231,71.141823,?,?,?,469
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,10,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2154,9125,1013,857,156,0,84.600197,15.399803,0,0.461495,0.164493,0.277861,72.155442,82.309015,900.99891,628.799842,272.199068,0.889436,0.62073,0.268706,269.012978,0.265561,29.857192,0.971393,781,0.516746,108,0.483254,101,0.028607,23,0.878515,0.971393,0.922623,0.561324,0.874241,0.955069,0.846002,0.417982,0.582018,0.153998,0.822879,0.846002,0.825836,0.529829,0.867187,0.858451,0.582053,0.846002,7.353,0.003,7.191646,0.0156,7191.6461,15.6001,1425364,3465992,1608344,98.716683,70.549523,?,?,?,466
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2154,9124,1014,853,161,0,84.122288,15.877712,0,0.441655,0.194378,0.283069,85.294429,83.884646,901.332482,653.194161,248.138321,0.888888,0.644176,0.244712,182.704761,0.180182,20.270518,0.972671,783,0.521531,109,0.478469,100,0.027329,22,0.877803,0.972671,0.922805,0.560944,0.880852,0.95802,0.841223,0.42263,0.57737,0.158777,0.814447,0.841223,0.81916,0.521826,0.875711,0.857088,0.561581,0.841223,6.869,0,6.848444,0,6848.4439,0,1458213,3465763,1608573,99.408284,86.554898,?,?,?,827
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2154,9124,1014,850,164,0,83.82643,16.17357,0,0.456201,0.194589,0.282843,85.386959,83.817699,901.332482,656.073531,245.258951,0.888888,0.647015,0.241873,177.086739,0.174642,19.647216,0.963975,776,0.45933,96,0.54067,113,0.036025,29,0.889908,0.963975,0.925462,0.58824,0.89252,0.964822,0.838264,0.375427,0.624573,0.161736,0.812219,0.838264,0.820847,0.540115,0.884738,0.863512,0.549108,0.838264,6.89,0.001,6.879644,0,6879.6441,0,1457576,3465763,1608573,99.309665,85.404339,?,?,?,820
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2154,9124,1014,855,159,0,84.319527,15.680473,0,0.445658,0.163888,0.277745,71.915247,82.307021,901.332482,628.677442,272.655039,0.888888,0.619997,0.268891,266.247741,0.262572,29.539348,0.968944,780,0.535885,112,0.464115,97,0.031056,25,0.874439,0.968944,0.919269,0.538463,0.879322,0.959102,0.843195,0.434086,0.565914,0.156805,0.822784,0.843195,0.818779,0.508919,0.873206,0.861492,0.527758,0.843195,7.037,0.004,7.020045,0.0156,7020.045,15.6001,1411251,3465763,1608573,98.52071,67.324129,?,?,?,346
dataset4with3classes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,4,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20191205.2154,9124,1014,850,164,0,83.82643,16.17357,0,0.424091,0.162512,0.282991,71.311311,83.861709,901.332482,653.072242,248.26024,0.888888,0.644055,0.244833,266.633328,0.262952,29.582128,0.96646,778,0.564593,118,0.435407,91,0.03354,27,0.868304,0.96646,0.914756,0.506941,0.850004,0.937486,0.838264,0.456397,0.543603,0.161736,0.814799,0.838264,0.814384,0.482554,0.84437,0.842416,0.539411,0.838264,7.047,0.004,7.035645,0,7035.6451,0,1411169,3465763,1608573,97.633136,66.535174,?,?,?,345
